id,viewed_at,public_letter_id,user_id
1430,2025-01-18 17:00:56.226978,519,143
1431,2025-01-18 17:00:56.226978,488,144
1432,2025-01-18 17:00:56.226978,227,144
1433,2025-01-18 17:00:56.226978,657,144
1434,2025-01-18 17:00:56.226978,644,144
1435,2025-01-18 17:00:56.226978,595,144
1436,2025-01-18 17:00:56.226978,212,144
1437,2025-01-18 17:00:56.226978,629,144
1438,2025-01-18 17:00:56.226978,214,144
1439,2025-01-18 17:00:56.226978,373,144
1440,2025-01-18 17:00:56.226978,551,144
1441,2025-01-18 17:00:56.226978,262,145
1442,2025-01-18 17:00:56.226978,638,145
1443,2025-01-18 17:00:56.226978,518,145
1444,2025-01-18 17:00:56.226978,332,145
1445,2025-01-18 17:00:56.226978,433,145
1446,2025-01-18 17:00:56.226978,605,145
1447,2025-01-18 17:00:56.226978,216,145
1448,2025-01-18 17:00:56.226978,222,145
1449,2025-01-18 17:00:56.226978,373,145
1450,2025-01-18 17:00:56.226978,650,145
1451,2025-01-18 17:00:56.226978,414,146
1452,2025-01-18 17:00:56.226978,220,146
1453,2025-01-18 17:00:56.226978,237,146
1454,2025-01-18 17:00:56.226978,663,146
1455,2025-01-18 17:00:56.226978,655,146
1456,2025-01-18 17:00:56.226978,637,146
1457,2025-01-18 17:00:56.226978,580,146
1458,2025-01-18 17:00:56.226978,511,146
1459,2025-01-18 17:00:56.226978,206,146
1460,2025-01-18 17:00:56.226978,662,146
1461,2025-01-18 17:00:56.226978,403,147
1462,2025-01-18 17:00:56.226978,509,147
1463,2025-01-18 17:00:56.226978,325,147
1464,2025-01-18 17:00:56.226978,615,147
1465,2025-01-18 17:00:56.226978,427,147
1466,2025-01-18 17:00:56.226978,390,147
1467,2025-01-18 17:00:56.226978,505,147
1468,2025-01-18 17:00:56.226978,580,147
1469,2025-01-18 17:00:56.226978,495,147
1470,2025-01-18 17:00:56.226978,559,147
1471,2025-01-18 17:00:56.226978,242,148
1472,2025-01-18 17:00:56.226978,244,148
1473,2025-01-18 17:00:56.226978,593,148
1474,2025-01-18 17:00:56.226978,437,148
1475,2025-01-18 17:00:56.226978,527,148
1476,2025-01-18 17:00:56.226978,592,148
1477,2025-01-18 17:00:56.226978,663,148
1478,2025-01-18 17:00:56.226978,607,148
1479,2025-01-18 17:00:56.226978,313,148
1480,2025-01-18 17:00:56.226978,344,148
1481,2025-01-18 17:00:56.226978,280,149
1482,2025-01-18 17:00:56.226978,438,149
1483,2025-01-18 17:00:56.226978,504,149
1484,2025-01-18 17:00:56.226978,566,149
1485,2025-01-18 17:00:56.226978,603,149
1486,2025-01-18 17:00:56.226978,586,149
1487,2025-01-18 17:00:56.226978,429,149
1488,2025-01-18 17:00:56.226978,419,149
1489,2025-01-18 17:00:56.226978,621,149
1490,2025-01-18 17:00:56.226978,409,149
1491,2025-01-18 17:00:56.226978,589,150
1492,2025-01-18 17:00:56.226978,279,150
1493,2025-01-18 17:00:56.226978,302,150
1494,2025-01-18 17:00:56.226978,425,150
1495,2025-01-18 17:00:56.226978,537,150
1496,2025-01-18 17:00:56.226978,446,150
1497,2025-01-18 17:00:56.226978,641,150
1498,2025-01-18 17:00:56.226978,630,150
1499,2025-01-18 17:00:56.226978,636,150
1500,2025-01-18 17:00:56.226978,479,150
1501,2025-01-18 17:00:56.226978,644,151
1502,2025-01-18 17:00:56.226978,363,151
1503,2025-01-18 17:00:56.226978,243,151
1504,2025-01-18 17:00:56.226978,215,151
1505,2025-01-18 17:00:56.226978,601,151
1506,2025-01-18 17:00:56.226978,310,151
1507,2025-01-18 17:00:56.226978,241,151
1508,2025-01-18 17:00:56.226978,415,151
1509,2025-01-18 17:00:56.226978,306,151
1510,2025-01-18 17:00:56.226978,293,151
1511,2025-01-18 17:00:56.226978,441,152
1512,2025-01-18 17:00:56.226978,573,152
1513,2025-01-18 17:00:56.226978,340,152
1514,2025-01-18 17:00:56.226978,218,152
1515,2025-01-18 17:00:56.226978,400,152
1516,2025-01-18 17:00:56.226978,409,152
1517,2025-01-18 17:00:56.226978,390,152
1518,2025-01-18 17:00:56.226978,586,152
1519,2025-01-18 17:00:56.226978,453,152
1520,2025-01-18 17:00:56.226978,524,152
1521,2025-01-18 17:00:56.226978,248,153
1522,2025-01-18 17:00:56.226978,271,153
1523,2025-01-18 17:00:56.226978,551,153
1524,2025-01-18 17:00:56.226978,349,153
1525,2025-01-18 17:00:56.226978,459,153
1526,2025-01-18 17:00:56.226978,257,153
1527,2025-01-18 17:00:56.227976,266,153
1528,2025-01-18 17:00:56.227976,661,153
1529,2025-01-18 17:00:56.227976,427,153
1530,2025-01-18 17:00:56.227976,448,153
1531,2025-01-18 17:00:56.227976,664,154
1532,2025-01-18 17:00:56.227976,322,154
1533,2025-01-18 17:00:56.227976,621,154
1534,2025-01-18 17:00:56.227976,441,154
1535,2025-01-18 17:00:56.227976,244,154
1536,2025-01-18 17:00:56.227976,623,154
1537,2025-01-18 17:00:56.227976,397,154
1538,2025-01-18 17:00:56.227976,645,154
1539,2025-01-18 17:00:56.227976,194,154
1540,2025-01-18 17:00:56.227976,556,154
1541,2025-01-18 17:00:56.227976,358,155
1542,2025-01-18 17:00:56.227976,376,155
1543,2025-01-18 17:00:56.227976,665,155
1544,2025-01-18 17:00:56.227976,488,155
1545,2025-01-18 17:00:56.227976,649,155
1546,2025-01-18 17:00:56.227976,411,155
1547,2025-01-18 17:00:56.227976,216,155
1548,2025-01-18 17:00:56.227976,423,155
1549,2025-01-18 17:00:56.227976,254,155
1550,2025-01-18 17:00:56.227976,373,155
1551,2025-01-18 17:00:56.227976,273,156
1552,2025-01-18 17:00:56.227976,620,156
1553,2025-01-18 17:00:56.227976,502,156
1554,2025-01-18 17:00:56.227976,605,156
1555,2025-01-18 17:00:56.227976,473,156
1556,2025-01-18 17:00:56.227976,449,156
1557,2025-01-18 17:00:56.227976,483,156
1558,2025-01-18 17:00:56.227976,618,156
1559,2025-01-18 17:00:56.227976,379,156
1560,2025-01-18 17:00:56.227976,324,156
1561,2025-01-18 17:00:56.227976,435,157
1562,2025-01-18 17:00:56.227976,347,157
1563,2025-01-18 17:00:56.227976,463,157
1564,2025-01-18 17:00:56.227976,607,157
1565,2025-01-18 17:00:56.227976,651,157
1566,2025-01-18 17:00:56.227976,386,157
1567,2025-01-18 17:00:56.227976,439,157
1568,2025-01-18 17:00:56.227976,253,157
1569,2025-01-18 17:00:56.227976,491,157
1570,2025-01-18 17:00:56.227976,622,157
1571,2025-01-18 17:00:56.227976,643,158
1572,2025-01-18 17:00:56.227976,551,158
1573,2025-01-18 17:00:56.227976,391,158
1574,2025-01-18 17:00:56.227976,242,158
1575,2025-01-18 17:00:56.227976,608,158
1576,2025-01-18 17:00:56.227976,288,158
1577,2025-01-18 17:00:56.227976,226,158
1578,2025-01-18 17:00:56.227976,383,158
1579,2025-01-18 17:00:56.227976,490,158
1580,2025-01-18 17:00:56.227976,578,158
1581,2025-01-18 17:00:56.227976,519,159
1582,2025-01-18 17:00:56.227976,627,159
1583,2025-01-18 17:00:56.227976,530,159
1584,2025-01-18 17:00:56.227976,558,159
1585,2025-01-18 17:00:56.227976,607,159
1586,2025-01-18 17:00:56.227976,577,159
1587,2025-01-18 17:00:56.227976,586,159
1588,2025-01-18 17:00:56.227976,459,159
1589,2025-01-18 17:00:56.227976,430,159
1590,2025-01-18 17:00:56.227976,428,159
1591,2025-01-18 17:00:56.227976,561,160
1592,2025-01-18 17:00:56.227976,576,160
1593,2025-01-18 17:00:56.227976,663,160
1594,2025-01-18 17:00:56.227976,253,160
1595,2025-01-18 17:00:56.227976,594,160
1596,2025-01-18 17:00:56.227976,625,160
1597,2025-01-18 17:00:56.227976,579,160
1598,2025-01-18 17:00:56.227976,589,160
1599,2025-01-18 17:00:56.227976,359,160
1600,2025-01-18 17:00:56.227976,585,160
1601,2025-01-18 17:00:56.227976,629,161
1602,2025-01-18 17:00:56.227976,639,161
1603,2025-01-18 17:00:56.227976,362,161
1604,2025-01-18 17:00:56.227976,196,161
1605,2025-01-18 17:00:56.227976,338,161
1606,2025-01-18 17:00:56.227976,200,161
1607,2025-01-18 17:00:56.227976,334,161
1608,2025-01-18 17:00:56.227976,252,161
1609,2025-01-18 17:00:56.227976,355,161
1610,2025-01-18 17:00:56.227976,346,161
1611,2025-01-18 17:00:56.227976,253,162
1612,2025-01-18 17:00:56.227976,560,162
1613,2025-01-18 17:00:56.227976,202,162
1614,2025-01-18 17:00:56.227976,316,162
1615,2025-01-18 17:00:56.227976,585,162
1616,2025-01-18 17:00:56.227976,578,162
1617,2025-01-18 17:00:56.227976,648,162
1618,2025-01-18 17:00:56.227976,569,162
1619,2025-01-18 17:00:56.227976,639,162
1620,2025-01-18 17:00:56.227976,581,162
1621,2025-01-18 17:00:56.227976,446,163
1622,2025-01-18 17:00:56.227976,212,163
1623,2025-01-18 17:00:56.228973,268,163
1624,2025-01-18 17:00:56.228973,490,163
1625,2025-01-18 17:00:56.228973,663,163
1626,2025-01-18 17:00:56.228973,305,163
1627,2025-01-18 17:00:56.228973,415,163
1628,2025-01-18 17:00:56.228973,585,163
1629,2025-01-18 17:00:56.228973,245,163
1630,2025-01-18 17:00:56.228973,302,163
1631,2025-01-18 17:00:56.228973,389,164
1632,2025-01-18 17:00:56.228973,284,164
1633,2025-01-18 17:00:56.228973,350,164
1634,2025-01-18 17:00:56.228973,664,164
1635,2025-01-18 17:00:56.228973,234,164
1636,2025-01-18 17:00:56.228973,339,164
1637,2025-01-18 17:00:56.228973,223,164
1638,2025-01-18 17:00:56.228973,395,164
1639,2025-01-18 17:00:56.228973,390,164
1640,2025-01-18 17:00:56.228973,659,164
1641,2025-01-18 17:00:56.228973,362,165
1642,2025-01-18 17:00:56.228973,540,165
1643,2025-01-18 17:00:56.228973,238,165
1644,2025-01-18 17:00:56.228973,552,165
1645,2025-01-18 17:00:56.228973,435,165
1646,2025-01-18 17:00:56.228973,649,165
1647,2025-01-18 17:00:56.228973,334,165
1648,2025-01-18 17:00:56.228973,471,165
1649,2025-01-18 17:00:56.228973,234,165
1650,2025-01-18 17:00:56.228973,415,165
1651,2025-01-18 17:00:56.228973,461,166
1652,2025-01-18 17:00:56.228973,276,166
1653,2025-01-18 17:00:56.228973,433,166
1654,2025-01-18 17:00:56.228973,534,166
1655,2025-01-18 17:00:56.228973,638,166
1656,2025-01-18 17:00:56.228973,608,166
1657,2025-01-18 17:00:56.228973,550,166
1658,2025-01-18 17:00:56.228973,591,166
1659,2025-01-18 17:00:56.228973,346,166
1660,2025-01-18 17:00:56.228973,230,166
1661,2025-01-18 17:00:56.228973,241,167
1662,2025-01-18 17:00:56.228973,419,167
1663,2025-01-18 17:00:56.228973,622,167
1664,2025-01-18 17:00:56.228973,277,167
1665,2025-01-18 17:00:56.228973,480,167
1666,2025-01-18 17:00:56.232963,199,167
1667,2025-01-18 17:00:56.232963,379,167
1668,2025-01-18 17:00:56.232963,225,167
1669,2025-01-18 17:00:56.232963,458,167
1670,2025-01-18 17:00:56.232963,621,167
1671,2025-01-18 17:00:56.232963,366,168
1672,2025-01-18 17:00:56.232963,416,168
1673,2025-01-18 17:00:56.232963,401,168
1674,2025-01-18 17:00:56.232963,595,168
1675,2025-01-18 17:00:56.232963,244,168
1676,2025-01-18 17:00:56.232963,603,168
1677,2025-01-18 17:00:56.232963,538,168
1678,2025-01-18 17:00:56.232963,354,168
1679,2025-01-18 17:00:56.232963,308,168
1680,2025-01-18 17:00:56.232963,200,168
1681,2025-01-18 17:00:56.232963,391,169
1682,2025-01-18 17:00:56.232963,372,169
1683,2025-01-18 17:00:56.232963,235,169
1684,2025-01-18 17:00:56.232963,441,169
1685,2025-01-18 17:00:56.232963,561,169
1686,2025-01-18 17:00:56.232963,512,169
1687,2025-01-18 17:00:56.232963,510,169
1688,2025-01-18 17:00:56.232963,247,169
1689,2025-01-18 17:00:56.232963,477,169
1690,2025-01-18 17:00:56.232963,352,169
1691,2025-01-18 17:00:56.232963,659,170
1692,2025-01-18 17:00:56.232963,633,170
1693,2025-01-18 17:00:56.232963,322,170
1694,2025-01-18 17:00:56.232963,199,170
1695,2025-01-18 17:00:56.232963,559,170
1696,2025-01-18 17:00:56.232963,569,170
1697,2025-01-18 17:00:56.233960,352,170
1698,2025-01-18 17:00:56.233960,413,170
1699,2025-01-18 17:00:56.233960,388,170
1700,2025-01-18 17:00:56.233960,346,170
1701,2025-01-18 17:00:56.233960,491,171
1702,2025-01-18 17:00:56.233960,434,171
1703,2025-01-18 17:00:56.233960,288,171
1704,2025-01-18 17:00:56.233960,496,171
1705,2025-01-18 17:00:56.233960,459,171
1706,2025-01-18 17:00:56.233960,666,171
1707,2025-01-18 17:00:56.233960,341,171
1708,2025-01-18 17:00:56.233960,512,171
1709,2025-01-18 17:00:56.233960,267,171
1710,2025-01-18 17:00:56.233960,421,171
1711,2025-01-18 17:00:56.233960,656,172
1712,2025-01-18 17:00:56.233960,544,172
1713,2025-01-18 17:00:56.233960,610,172
1714,2025-01-18 17:00:56.233960,488,172
1715,2025-01-18 17:00:56.233960,301,172
1716,2025-01-18 17:00:56.233960,558,172
1717,2025-01-18 17:00:56.233960,570,172
1718,2025-01-18 17:00:56.233960,290,172
1719,2025-01-18 17:00:56.233960,310,172
1720,2025-01-18 17:00:56.233960,383,172
1721,2025-01-18 17:00:56.233960,309,173
1722,2025-01-18 17:00:56.233960,446,173
1723,2025-01-18 17:00:56.233960,427,173
1724,2025-01-18 17:00:56.233960,407,173
1725,2025-01-18 17:00:56.233960,528,173
1726,2025-01-18 17:00:56.233960,574,173
1727,2025-01-18 17:00:56.233960,396,173
1728,2025-01-18 17:00:56.233960,296,173
1729,2025-01-18 17:00:56.233960,353,173
1730,2025-01-18 17:00:56.233960,326,173
1731,2025-01-18 17:00:56.233960,629,174
1732,2025-01-18 17:00:56.233960,666,174
1733,2025-01-18 17:00:56.233960,637,174
1734,2025-01-18 17:00:56.233960,380,174
1735,2025-01-18 17:00:56.233960,590,174
1736,2025-01-18 17:00:56.233960,483,174
1737,2025-01-18 17:00:56.233960,498,174
1738,2025-01-18 17:00:56.233960,442,174
1739,2025-01-18 17:00:56.233960,580,174
1740,2025-01-18 17:00:56.233960,485,174
1741,2025-01-18 17:00:56.233960,495,175
1742,2025-01-18 17:00:56.233960,313,175
1743,2025-01-18 17:00:56.233960,409,175
1744,2025-01-18 17:00:56.233960,418,175
1745,2025-01-18 17:00:56.233960,234,175
1746,2025-01-18 17:00:56.233960,298,175
1747,2025-01-18 17:00:56.233960,626,175
1748,2025-01-18 17:00:56.233960,412,175
1749,2025-01-18 17:00:56.233960,300,175
1750,2025-01-18 17:00:56.233960,511,175
1751,2025-01-18 17:00:56.233960,244,176
1752,2025-01-18 17:00:56.233960,341,176
1753,2025-01-18 17:00:56.233960,298,176
1754,2025-01-18 17:00:56.233960,449,176
1755,2025-01-18 17:00:56.233960,467,176
1756,2025-01-18 17:00:56.233960,429,176
1757,2025-01-18 17:00:56.233960,479,176
1758,2025-01-18 17:00:56.233960,533,176
1759,2025-01-18 17:00:56.233960,342,176
1760,2025-01-18 17:00:56.233960,282,176
1761,2025-01-18 17:00:56.233960,474,177
1762,2025-01-18 17:00:56.233960,588,177
1763,2025-01-18 17:00:56.233960,500,177
1764,2025-01-18 17:00:56.233960,433,177
1765,2025-01-18 17:00:56.233960,257,177
1766,2025-01-18 17:00:56.233960,598,177
1767,2025-01-18 17:00:56.233960,252,177
1768,2025-01-18 17:00:56.233960,667,177
1769,2025-01-18 17:00:56.233960,416,177
1770,2025-01-18 17:00:56.233960,357,177
1771,2025-01-18 17:00:56.233960,449,178
1772,2025-01-18 17:00:56.233960,618,178
1773,2025-01-18 17:00:56.233960,397,178
1774,2025-01-18 17:00:56.233960,363,178
1775,2025-01-18 17:00:56.233960,582,178
1776,2025-01-18 17:00:56.233960,536,178
1777,2025-01-18 17:00:56.233960,312,178
1778,2025-01-18 17:00:56.233960,327,178
1779,2025-01-18 17:00:56.233960,612,178
1780,2025-01-18 17:00:56.233960,357,178
1781,2025-01-18 17:00:56.233960,630,179
1782,2025-01-18 17:00:56.233960,618,179
1783,2025-01-18 17:00:56.233960,256,179
1784,2025-01-18 17:00:56.233960,553,179
1785,2025-01-18 17:00:56.233960,297,179
1786,2025-01-18 17:00:56.233960,257,179
1787,2025-01-18 17:00:56.233960,316,179
1788,2025-01-18 17:00:56.233960,468,179
1789,2025-01-18 17:00:56.233960,612,179
1790,2025-01-18 17:00:56.233960,439,179
1791,2025-01-18 17:00:56.233960,303,180
1792,2025-01-18 17:00:56.233960,389,180
1793,2025-01-18 17:00:56.233960,542,180
1794,2025-01-18 17:00:56.234957,594,180
1795,2025-01-18 17:00:56.234957,369,180
1796,2025-01-18 17:00:56.234957,364,180
1797,2025-01-18 17:00:56.234957,347,180
1798,2025-01-18 17:00:56.234957,457,180
1799,2025-01-18 17:00:56.234957,459,180
1800,2025-01-18 17:00:56.234957,400,180
1801,2025-01-18 17:00:56.234957,380,181
1802,2025-01-18 17:00:56.234957,501,181
1803,2025-01-18 17:00:56.234957,643,181
1804,2025-01-18 17:00:56.234957,466,181
1805,2025-01-18 17:00:56.234957,205,181
1806,2025-01-18 17:00:56.234957,393,181
1807,2025-01-18 17:00:56.234957,554,181
1808,2025-01-18 17:00:56.234957,221,181
1809,2025-01-18 17:00:56.234957,325,181
1810,2025-01-18 17:00:56.234957,534,181
1811,2025-01-18 17:00:56.234957,284,182
1812,2025-01-18 17:00:56.234957,529,182
1813,2025-01-18 17:00:56.234957,324,182
1814,2025-01-18 17:00:56.234957,379,182
1815,2025-01-18 17:00:56.234957,254,182
1816,2025-01-18 17:00:56.234957,609,182
1817,2025-01-18 17:00:56.234957,339,182
1818,2025-01-18 17:00:56.234957,621,182
1819,2025-01-18 17:00:56.234957,493,182
1820,2025-01-18 17:00:56.234957,525,182
1821,2025-01-18 17:00:56.234957,378,183
1822,2025-01-18 17:00:56.234957,432,183
1823,2025-01-18 17:00:56.234957,383,183
1824,2025-01-18 17:00:56.234957,247,183
1825,2025-01-18 17:00:56.234957,232,183
1826,2025-01-18 17:00:56.234957,535,183
1827,2025-01-18 17:00:56.234957,209,183
1828,2025-01-18 17:00:56.234957,253,183
1829,2025-01-18 17:00:56.234957,288,183
1830,2025-01-18 17:00:56.234957,511,183
1831,2025-01-18 17:00:56.234957,459,184
1832,2025-01-18 17:00:56.234957,546,184
1833,2025-01-18 17:00:56.234957,253,184
1834,2025-01-18 17:00:56.234957,340,184
1835,2025-01-18 17:00:56.234957,627,184
1836,2025-01-18 17:00:56.234957,632,184
1837,2025-01-18 17:00:56.234957,609,184
1838,2025-01-18 17:00:56.234957,580,184
1839,2025-01-18 17:00:56.234957,395,184
1840,2025-01-18 17:00:56.234957,544,184
1841,2025-01-18 17:00:56.234957,565,185
1842,2025-01-18 17:00:56.234957,621,185
1843,2025-01-18 17:00:56.234957,415,185
1844,2025-01-18 17:00:56.234957,611,185
1845,2025-01-18 17:00:56.234957,533,185
1846,2025-01-18 17:00:56.234957,389,185
1847,2025-01-18 17:00:56.234957,321,185
1848,2025-01-18 17:00:56.234957,494,185
1849,2025-01-18 17:00:56.234957,418,185
1850,2025-01-18 17:00:56.234957,299,185
1851,2025-01-18 17:00:56.234957,568,186
1852,2025-01-18 17:00:56.234957,544,186
1853,2025-01-18 17:00:56.234957,546,186
1854,2025-01-18 17:00:56.234957,565,186
1855,2025-01-18 17:00:56.234957,271,186
1856,2025-01-18 17:00:56.234957,534,186
1857,2025-01-18 17:00:56.234957,247,186
1858,2025-01-18 17:00:56.234957,226,186
1859,2025-01-18 17:00:56.234957,574,186
1860,2025-01-18 17:00:56.234957,367,186
1861,2025-01-18 17:00:56.234957,201,187
1862,2025-01-18 17:00:56.234957,415,187
1863,2025-01-18 17:00:56.234957,665,187
1864,2025-01-18 17:00:56.234957,662,187
1865,2025-01-18 17:00:56.234957,289,187
1866,2025-01-18 17:00:56.234957,610,187
1867,2025-01-18 17:00:56.234957,596,187
1868,2025-01-18 17:00:56.234957,232,187
1869,2025-01-18 17:00:56.234957,500,187
1870,2025-01-18 17:00:56.234957,369,187
1871,2025-01-18 17:00:56.234957,340,188
1872,2025-01-18 17:00:56.234957,356,188
1873,2025-01-18 17:00:56.234957,266,188
1874,2025-01-18 17:00:56.234957,627,188
1875,2025-01-18 17:00:56.234957,597,188
1876,2025-01-18 17:00:56.234957,432,188
1877,2025-01-18 17:00:56.234957,552,188
1878,2025-01-18 17:00:56.234957,455,188
1879,2025-01-18 17:00:56.234957,472,188
1880,2025-01-18 17:00:56.234957,278,188
1881,2025-01-18 17:00:56.234957,507,189
1882,2025-01-18 17:00:56.234957,430,189
1883,2025-01-18 17:00:56.234957,417,189
1884,2025-01-18 17:00:56.234957,564,189
1885,2025-01-18 17:00:56.234957,551,189
1886,2025-01-18 17:00:56.234957,255,189
1887,2025-01-18 17:00:56.234957,213,189
1888,2025-01-18 17:00:56.234957,659,189
1889,2025-01-18 17:00:56.234957,280,189
1890,2025-01-18 17:00:56.234957,299,189
1891,2025-01-18 17:00:56.235954,305,190
1892,2025-01-18 17:00:56.235954,577,190
1893,2025-01-18 17:00:56.235954,514,190
1894,2025-01-18 17:00:56.235954,470,190
1895,2025-01-18 17:00:56.235954,569,190
1896,2025-01-18 17:00:56.235954,399,190
1897,2025-01-18 17:00:56.235954,317,190
1898,2025-01-18 17:00:56.235954,433,190
1899,2025-01-18 17:00:56.235954,481,190
1900,2025-01-18 17:00:56.235954,201,190
1901,2025-01-18 17:00:56.235954,538,191
1902,2025-01-18 17:00:56.235954,247,191
1903,2025-01-18 17:00:56.235954,286,191
1904,2025-01-18 17:00:56.235954,237,191
1905,2025-01-18 17:00:56.235954,537,191
1906,2025-01-18 17:00:56.235954,608,191
1907,2025-01-18 17:00:56.235954,376,191
1908,2025-01-18 17:00:56.235954,543,191
1909,2025-01-18 17:00:56.235954,459,191
1910,2025-01-18 17:00:56.235954,439,191
1911,2025-01-18 17:00:56.235954,350,192
1912,2025-01-18 17:00:56.235954,337,192
1913,2025-01-18 17:00:56.235954,620,192
1914,2025-01-18 17:00:56.235954,453,192
1915,2025-01-18 17:00:56.235954,578,192
1916,2025-01-18 17:00:56.235954,536,192
1917,2025-01-18 17:00:56.235954,311,192
1918,2025-01-18 17:00:56.235954,358,192
1919,2025-01-18 17:00:56.235954,633,192
1920,2025-01-18 17:00:56.235954,301,192
1921,2025-01-18 17:00:56.235954,418,193
1922,2025-01-18 17:00:56.235954,575,193
1923,2025-01-18 17:00:56.235954,399,193
1924,2025-01-18 17:00:56.235954,666,193
1925,2025-01-18 17:00:56.235954,547,193
1926,2025-01-18 17:00:56.235954,294,193
1927,2025-01-18 17:00:56.235954,214,193
1928,2025-01-18 17:00:56.235954,431,193
1929,2025-01-18 17:00:56.235954,436,193
1930,2025-01-18 17:00:56.235954,620,193
1931,2025-01-18 17:00:56.235954,393,194
1932,2025-01-18 17:00:56.235954,293,194
1933,2025-01-18 17:00:56.235954,574,194
1934,2025-01-18 17:00:56.235954,223,194
1935,2025-01-18 17:00:56.235954,435,194
1936,2025-01-18 17:00:56.235954,496,194
1937,2025-01-18 17:00:56.235954,272,194
1938,2025-01-18 17:00:56.235954,206,194
1939,2025-01-18 17:00:56.235954,237,194
1940,2025-01-18 17:00:56.235954,280,194
1941,2025-01-18 17:00:56.235954,505,195
1942,2025-01-18 17:00:56.235954,226,195
1943,2025-01-18 17:00:56.235954,333,195
1944,2025-01-18 17:00:56.235954,526,195
1945,2025-01-18 17:00:56.235954,368,195
1946,2025-01-18 17:00:56.235954,476,195
1947,2025-01-18 17:00:56.235954,271,195
1948,2025-01-18 17:00:56.235954,551,195
1949,2025-01-18 17:00:56.235954,364,195
1950,2025-01-18 17:00:56.235954,345,195
1951,2025-01-18 17:00:56.235954,378,196
1952,2025-01-18 17:00:56.235954,576,196
1953,2025-01-18 17:00:56.235954,614,196
1954,2025-01-18 17:00:56.235954,611,196
1955,2025-01-18 17:00:56.235954,651,196
1956,2025-01-18 17:00:56.235954,199,196
1957,2025-01-18 17:00:56.235954,513,196
1958,2025-01-18 17:00:56.235954,495,196
1959,2025-01-18 17:00:56.235954,511,196
1960,2025-01-18 17:00:56.235954,540,196
1961,2025-01-18 17:00:56.235954,404,197
1962,2025-01-18 17:00:56.235954,528,197
1963,2025-01-18 17:00:56.235954,396,197
1964,2025-01-18 17:00:56.235954,544,197
1965,2025-01-18 17:00:56.235954,521,197
1966,2025-01-18 17:00:56.235954,640,197
1967,2025-01-18 17:00:56.235954,277,197
1968,2025-01-18 17:00:56.235954,432,197
1969,2025-01-18 17:00:56.235954,275,197
1970,2025-01-18 17:00:56.235954,405,197
1971,2025-01-18 17:00:56.235954,307,198
1972,2025-01-18 17:00:56.235954,588,198
1973,2025-01-18 17:00:56.235954,606,198
1974,2025-01-18 17:00:56.235954,473,198
1975,2025-01-18 17:00:56.236952,296,198
1976,2025-01-18 17:00:56.236952,590,198
1977,2025-01-18 17:00:56.236952,306,198
1978,2025-01-18 17:00:56.236952,398,198
1979,2025-01-18 17:00:56.236952,212,198
1980,2025-01-18 17:00:56.236952,381,198
1981,2025-01-18 17:00:56.236952,413,199
1982,2025-01-18 17:00:56.236952,330,199
1983,2025-01-18 17:00:56.236952,429,199
1984,2025-01-18 17:00:56.236952,628,199
1985,2025-01-18 17:00:56.236952,528,199
1986,2025-01-18 17:00:56.236952,400,199
1987,2025-01-18 17:00:56.236952,450,199
1988,2025-01-18 17:00:56.236952,297,199
1989,2025-01-18 17:00:56.236952,540,199
1990,2025-01-18 17:00:56.236952,378,199
1991,2025-01-18 17:00:56.236952,434,200
1992,2025-01-18 17:00:56.236952,562,200
1993,2025-01-18 17:00:56.236952,467,200
1994,2025-01-18 17:00:56.236952,268,200
1995,2025-01-18 17:00:56.236952,457,200
1996,2025-01-18 17:00:56.236952,303,200
1997,2025-01-18 17:00:56.236952,202,200
1998,2025-01-18 17:00:56.236952,349,200
1999,2025-01-18 17:00:56.246925,596,200
2000,2025-01-18 17:00:56.246925,463,200
2001,2025-01-18 17:00:56.246925,339,201
2002,2025-01-18 17:00:56.246925,327,201
2003,2025-01-18 17:00:56.246925,642,201
2004,2025-01-18 17:00:56.246925,372,201
2005,2025-01-18 17:00:56.246925,199,201
2006,2025-01-18 17:00:56.246925,614,201
2007,2025-01-18 17:00:56.246925,587,201
2008,2025-01-18 17:00:56.246925,423,201
2009,2025-01-18 17:00:56.246925,301,201
2010,2025-01-18 17:00:56.246925,463,201
2011,2025-01-18 17:00:56.246925,401,202
2012,2025-01-18 17:00:56.246925,410,202
2013,2025-01-18 17:00:56.246925,314,202
2014,2025-01-18 17:00:56.246925,213,202
2015,2025-01-18 17:00:56.246925,582,202
2016,2025-01-18 17:00:56.246925,390,202
2017,2025-01-18 17:00:56.246925,659,202
2018,2025-01-18 17:00:56.246925,660,202
2019,2025-01-18 17:00:56.246925,215,202
2020,2025-01-18 17:00:56.246925,545,202
2021,2025-01-18 17:00:56.246925,569,203
2022,2025-01-18 17:00:56.246925,338,203
2023,2025-01-18 17:00:56.246925,637,203
2024,2025-01-18 17:00:56.246925,567,203
2025,2025-01-18 17:00:56.246925,428,203
2026,2025-01-18 17:00:56.246925,322,203
2027,2025-01-18 17:00:56.246925,339,203
2028,2025-01-18 17:00:56.246925,254,203
2029,2025-01-18 17:00:56.246925,261,203
2030,2025-01-18 17:00:56.246925,353,203
2031,2025-01-18 17:00:56.246925,563,204
2032,2025-01-18 17:00:56.246925,509,204
2033,2025-01-18 17:00:56.246925,442,204
2034,2025-01-18 17:00:56.246925,212,204
2035,2025-01-18 17:00:56.247922,475,204
2036,2025-01-18 17:00:56.247922,277,204
